,+/-,3PA,3PM,AST,BLK,DKPoints,DREB,FGA,FGM,FTA,FTM,MIN,OREB,PF,PTS,REB,STL,TO,game_id,player,position,team,id,away_team_losses,away_team_wins,date,home_team,home_team_losses,home_team_score,home_team_wins,visit_team,visit_team_score
7613,-7.0,2.0,1.0,1.0,0.0,14.75,3.0,5.0,1.0,4.0,4.0,24.0,0.0,2.0,7.0,3.0,1.0,0.0,400828102.0,Jared Dudley, SG,Washington Wizards,400828102,6,6,2015-11-25,Charlotte Hornets,6,101,9,Washington Wizards,87
7614,-3.0,0.0,0.0,0.0,0.0,5.25,0.0,3.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,2.0,0.0,400828102.0,Garrett Temple, SG,Washington Wizards,400828102,6,6,2015-11-25,Charlotte Hornets,6,101,9,Washington Wizards,87
7615,,,,,,,,,,,,,,,,,,,400828102.0,Drew Gooden, PF,Washington Wizards,400828102,6,6,2015-11-25,Charlotte Hornets,6,101,9,Washington Wizards,87
7616,,,,,,,,,,,,,,,,,,,400828102.0,Kelly Oubre Jr., SF,Washington Wizards,400828102,6,6,2015-11-25,Charlotte Hornets,6,101,9,Washington Wizards,87
7617,,,,,,,,,,,,,,,,,,,400828102.0,DeJuan Blair, C,Washington Wizards,400828102,6,6,2015-11-25,Charlotte Hornets,6,101,9,Washington Wizards,87
7618,11.0,3.0,2.0,0.0,1.0,33.25,7.0,7.0,5.0,2.0,2.0,33.0,4.0,0.0,14.0,11.0,1.0,2.0,400828102.0,Marvin Williams, PF,Charlotte Hornets,400828102,6,6,2015-11-25,Charlotte Hornets,6,101,9,Washington Wizards,87
7619,-4.0,4.0,1.0,2.0,0.0,11.75,3.0,4.0,1.0,2.0,2.0,16.0,0.0,3.0,5.0,3.0,0.0,1.0,400828102.0,P.J. Hairston, SF,Charlotte Hornets,400828102,6,6,2015-11-25,Charlotte Hornets,6,101,9,Washington Wizards,87
7620,11.0,0.0,0.0,1.0,0.0,32.75,8.0,13.0,6.0,2.0,2.0,30.0,3.0,2.0,14.0,11.0,1.0,0.0,400828102.0,Al Jefferson, C,Charlotte Hornets,400828102,6,6,2015-11-25,Charlotte Hornets,6,101,9,Washington Wizards,87
7621,5.0,3.0,0.0,5.0,2.0,27.5,2.0,17.0,8.0,0.0,0.0,41.0,0.0,1.0,16.0,2.0,0.0,5.0,400828102.0,Kemba Walker, PG,Charlotte Hornets,400828102,6,6,2015-11-25,Charlotte Hornets,6,101,9,Washington Wizards,87
7622,16.0,7.0,3.0,11.0,0.0,47.25,6.0,15.0,5.0,3.0,3.0,34.0,1.0,1.0,16.0,7.0,2.0,2.0,400828102.0,Nicolas Batum, SG,Charlotte Hornets,400828102,6,6,2015-11-25,Charlotte Hornets,6,101,9,Washington Wizards,87
7623,11.0,2.0,0.0,0.0,0.0,20.0,8.0,7.0,5.0,1.0,1.0,22.0,0.0,3.0,11.0,8.0,0.0,2.0,400828102.0,Cody Zeller, PF,Charlotte Hornets,400828102,6,6,2015-11-25,Charlotte Hornets,6,101,9,Washington Wizards,87
7624,-6.0,1.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,17.0,1.0,1.0,2.0,2.0,0.0,1.0,400828102.0,Frank Kaminsky III, C,Charlotte Hornets,400828102,6,6,2015-11-25,Charlotte Hornets,6,101,9,Washington Wizards,87
7625,8.0,1.0,0.0,0.0,2.0,7.5,0.0,4.0,2.0,1.0,1.0,15.0,0.0,4.0,5.0,0.0,0.0,3.0,400828102.0,Jeremy Lin, PG,Charlotte Hornets,400828102,6,6,2015-11-25,Charlotte Hornets,6,101,9,Washington Wizards,87
7626,18.0,5.0,2.0,3.0,1.0,34.75,7.0,12.0,6.0,4.0,4.0,32.0,0.0,2.0,18.0,7.0,1.0,3.0,400828102.0,Jeremy Lamb, SG,Charlotte Hornets,400828102,6,6,2015-11-25,Charlotte Hornets,6,101,9,Washington Wizards,87
7627,,,,,,,,,,,,,,,,,,,400828102.0,Tyler Hansbrough, PF,Charlotte Hornets,400828102,6,6,2015-11-25,Charlotte Hornets,6,101,9,Washington Wizards,87
7628,,,,,,,,,,,,,,,,,,,400828102.0,Spencer Hawes, PF,Charlotte Hornets,400828102,6,6,2015-11-25,Charlotte Hornets,6,101,9,Washington Wizards,87
7629,,,,,,,,,,,,,,,,,,,400828102.0,Brian Roberts, PG,Charlotte Hornets,400828102,6,6,2015-11-25,Charlotte Hornets,6,101,9,Washington Wizards,87
7630,,,,,,,,,,,,,,,,,,,400828102.0,Troy Daniels, SG,Charlotte Hornets,400828102,6,6,2015-11-25,Charlotte Hornets,6,101,9,Washington Wizards,87
7631,3.0,2.0,1.0,2.0,0.0,37.5,12.0,11.0,5.0,6.0,5.0,28.0,0.0,1.0,16.0,12.0,1.0,1.0,400827958.0,Chris Bosh, PF,Miami Heat,400827958,2,3,2015-11-05,Minnesota Timberwolves,2,84,2,Miami Heat,96
7632,17.0,3.0,0.0,1.0,1.0,20.0,3.0,12.0,4.0,3.0,2.0,28.0,1.0,2.0,10.0,4.0,1.0,1.0,400827958.0,Luol Deng, SF,Miami Heat,400827958,2,3,2015-11-05,Minnesota Timberwolves,2,84,2,Miami Heat,96
7633,14.0,0.0,0.0,0.0,4.0,27.75,8.0,9.0,5.0,2.0,2.0,30.0,1.0,5.0,12.0,9.0,0.0,7.0,400827958.0,Hassan Whiteside, C,Miami Heat,400827958,2,3,2015-11-05,Minnesota Timberwolves,2,84,2,Miami Heat,96
7634,18.0,3.0,1.0,2.0,0.0,24.25,1.0,12.0,7.0,4.0,3.0,33.0,2.0,1.0,18.0,3.0,0.0,2.0,400827958.0,Goran Dragic, PG,Miami Heat,400827958,2,3,2015-11-05,Minnesota Timberwolves,2,84,2,Miami Heat,96
7635,23.0,2.0,1.0,2.0,0.0,39.75,4.0,19.0,11.0,5.0,2.0,31.0,1.0,1.0,25.0,5.0,3.0,2.0,400827958.0,Dwyane Wade, SG,Miami Heat,400827958,2,3,2015-11-05,Minnesota Timberwolves,2,84,2,Miami Heat,96
7636,0.0,0.0,0.0,2.0,0.0,5.5,2.0,1.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,2.0,0.0,0.0,400827958.0,Josh McRoberts, PF,Miami Heat,400827958,2,3,2015-11-05,Minnesota Timberwolves,2,84,2,Miami Heat,96
7637,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,400827958.0,Chris Andersen, PF,Miami Heat,400827958,2,3,2015-11-05,Minnesota Timberwolves,2,84,2,Miami Heat,96
7638,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,400827958.0,James Ennis, SF,Miami Heat,400827958,2,3,2015-11-05,Minnesota Timberwolves,2,84,2,Miami Heat,96
7639,12.0,2.0,0.0,2.0,1.0,17.25,2.0,7.0,3.0,1.0,1.0,36.0,1.0,1.0,7.0,3.0,1.0,1.0,400827958.0,Justise Winslow, SF,Miami Heat,400827958,2,3,2015-11-05,Minnesota Timberwolves,2,84,2,Miami Heat,96
7640,-7.0,2.0,1.0,3.0,0.0,17.5,3.0,4.0,2.0,4.0,3.0,25.0,1.0,5.0,8.0,4.0,0.0,1.0,400827958.0,Tyler Johnson, SG,Miami Heat,400827958,2,3,2015-11-05,Minnesota Timberwolves,2,84,2,Miami Heat,96
7641,-10.0,0.0,0.0,0.0,0.0,-0.5,0.0,1.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,1.0,400827958.0,Josh Richardson, SG,Miami Heat,400827958,2,3,2015-11-05,Minnesota Timberwolves,2,84,2,Miami Heat,96
7642,,,,,,,,,,,,,,,,,,,400827958.0,Udonis Haslem, PF,Miami Heat,400827958,2,3,2015-11-05,Minnesota Timberwolves,2,84,2,Miami Heat,96
7643,,,,,,,,,,,,,,,,,,,400827958.0,Amar'e Stoudemire, PF,Miami Heat,400827958,2,3,2015-11-05,Minnesota Timberwolves,2,84,2,Miami Heat,96
7644,4.0,0.0,0.0,1.0,0.0,6.5,4.0,1.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,4.0,0.0,0.0,400827958.0,Kevin Garnett, PF,Minnesota Timberwolves,400827958,2,3,2015-11-05,Minnesota Timberwolves,2,84,2,Miami Heat,96
7645,-1.0,0.0,0.0,0.0,0.0,3.25,1.0,3.0,1.0,0.0,0.0,13.0,0.0,1.0,2.0,1.0,0.0,0.0,400827958.0,Tayshaun Prince, SF,Minnesota Timberwolves,400827958,2,3,2015-11-05,Minnesota Timberwolves,2,84,2,Miami Heat,96
7646,-21.0,0.0,0.0,1.0,3.0,18.5,4.0,13.0,3.0,0.0,0.0,22.0,0.0,3.0,6.0,4.0,0.0,0.0,400827958.0,Karl-Anthony Towns, C,Minnesota Timberwolves,400827958,2,3,2015-11-05,Minnesota Timberwolves,2,84,2,Miami Heat,96
7647,-17.0,0.0,0.0,5.0,0.0,22.25,1.0,6.0,2.0,5.0,5.0,24.0,0.0,0.0,9.0,1.0,3.0,3.0,400827958.0,Ricky Rubio, PG,Minnesota Timberwolves,400827958,2,3,2015-11-05,Minnesota Timberwolves,2,84,2,Miami Heat,96
7648,-19.0,3.0,1.0,0.0,0.0,19.5,1.0,18.0,5.0,2.0,1.0,31.0,3.0,1.0,12.0,4.0,1.0,0.0,400827958.0,Andrew Wiggins, SG,Minnesota Timberwolves,400827958,2,3,2015-11-05,Minnesota Timberwolves,2,84,2,Miami Heat,96
7649,-17.0,4.0,1.0,3.0,0.0,18.25,6.0,7.0,2.0,0.0,0.0,24.0,1.0,1.0,5.0,7.0,0.0,1.0,400827958.0,Nemanja Bjelica, PF,Minnesota Timberwolves,400827958,2,3,2015-11-05,Minnesota Timberwolves,2,84,2,Miami Heat,96
7650,1.0,1.0,1.0,1.0,1.0,19.5,5.0,4.0,3.0,2.0,2.0,13.0,1.0,5.0,9.0,6.0,0.0,2.0,400827958.0,Adreian Payne, PF,Minnesota Timberwolves,400827958,2,3,2015-11-05,Minnesota Timberwolves,2,84,2,Miami Heat,96
7651,5.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,400827958.0,Damjan Rudez, SF,Minnesota Timberwolves,400827958,2,3,2015-11-05,Minnesota Timberwolves,2,84,2,Miami Heat,96
7652,6.0,1.0,0.0,1.0,1.0,24.5,2.0,10.0,5.0,5.0,4.0,23.0,4.0,2.0,14.0,6.0,0.0,1.0,400827958.0,Shabazz Muhammad, SF,Minnesota Timberwolves,400827958,2,3,2015-11-05,Minnesota Timberwolves,2,84,2,Miami Heat,96
7653,9.0,0.0,0.0,0.0,1.0,22.0,5.0,8.0,4.0,2.0,2.0,26.0,1.0,3.0,10.0,6.0,2.0,3.0,400827958.0,Gorgui Dieng, C,Minnesota Timberwolves,400827958,2,3,2015-11-05,Minnesota Timberwolves,2,84,2,Miami Heat,96
7654,-4.0,1.0,1.0,3.0,0.0,9.0,2.0,5.0,1.0,0.0,0.0,20.0,0.0,3.0,3.0,2.0,0.0,3.0,400827958.0,Zach LaVine, PG,Minnesota Timberwolves,400827958,2,3,2015-11-05,Minnesota Timberwolves,2,84,2,Miami Heat,96
7655,9.0,0.0,0.0,1.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,400827958.0,Andre Miller, PG,Minnesota Timberwolves,400827958,2,3,2015-11-05,Minnesota Timberwolves,2,84,2,Miami Heat,96
7656,-15.0,2.0,0.0,0.0,0.0,16.75,3.0,10.0,4.0,6.0,6.0,27.0,0.0,5.0,14.0,3.0,0.0,2.0,400827958.0,Kevin Martin, SG,Minnesota Timberwolves,400827958,2,3,2015-11-05,Minnesota Timberwolves,2,84,2,Miami Heat,96
7657,-1.0,0.0,0.0,2.0,7.0,64.0,7.0,18.0,10.0,7.0,5.0,40.0,5.0,3.0,25.0,12.0,3.0,1.0,400828011.0,Derrick Favors, PF,Utah Jazz,400828011,4,4,2015-11-12,Miami Heat,3,92,6,Utah Jazz,91
7658,-1.0,1.0,0.0,0.0,0.0,7.75,4.0,4.0,1.0,0.0,0.0,18.0,1.0,0.0,2.0,5.0,0.0,1.0,400828011.0,Trey Lyles, PF,Utah Jazz,400828011,4,4,2015-11-12,Miami Heat,3,92,6,Utah Jazz,91
7659,-1.0,4.0,0.0,3.0,0.0,42.75,9.0,21.0,7.0,12.0,10.0,38.0,2.0,2.0,24.0,11.0,0.0,2.0,400828011.0,Gordon Hayward, SF,Utah Jazz,400828011,4,4,2015-11-12,Miami Heat,3,92,6,Utah Jazz,91
7660,-1.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,16.0,0.0,4.0,0.0,0.0,1.0,1.0,400828011.0,Raul Neto, PG,Utah Jazz,400828011,4,4,2015-11-12,Miami Heat,3,92,6,Utah Jazz,91
7661,-1.0,5.0,1.0,3.0,0.0,19.75,1.0,14.0,4.0,2.0,1.0,38.0,0.0,3.0,10.0,1.0,2.0,1.0,400828011.0,Rodney Hood, SG,Utah Jazz,400828011,4,4,2015-11-12,Miami Heat,3,92,6,Utah Jazz,91
7662,-1.0,0.0,0.0,0.0,1.0,7.25,2.0,2.0,0.0,0.0,0.0,16.0,1.0,6.0,0.0,3.0,1.0,1.0,400828011.0,Trevor Booker, PF,Utah Jazz,400828011,4,4,2015-11-12,Miami Heat,3,92,6,Utah Jazz,91
7663,-1.0,1.0,0.0,0.0,1.0,4.5,2.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,400828011.0,Joe Ingles, SF,Utah Jazz,400828011,4,4,2015-11-12,Miami Heat,3,92,6,Utah Jazz,91
7664,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400828011.0,Tibor Pleiss, C,Utah Jazz,400828011,4,4,2015-11-12,Miami Heat,3,92,6,Utah Jazz,91
7665,-1.0,2.0,0.0,2.0,0.0,16.75,3.0,9.0,3.0,0.0,0.0,27.0,0.0,1.0,6.0,3.0,2.0,0.0,400828011.0,Trey Burke, PG,Utah Jazz,400828011,4,4,2015-11-12,Miami Heat,3,92,6,Utah Jazz,91
7666,-1.0,0.0,0.0,0.0,0.0,2.5,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,400828011.0,Elijah Millsap, SG,Utah Jazz,400828011,4,4,2015-11-12,Miami Heat,3,92,6,Utah Jazz,91
7667,-1.0,3.0,3.0,2.0,0.0,32.75,1.0,16.0,9.0,4.0,3.0,35.0,2.0,4.0,24.0,3.0,1.0,3.0,400828011.0,Alec Burks, SG,Utah Jazz,400828011,4,4,2015-11-12,Miami Heat,3,92,6,Utah Jazz,91
7668,,,,,,,,,,,,,,,,,,,400828011.0,Chris Johnson, SF,Utah Jazz,400828011,4,4,2015-11-12,Miami Heat,3,92,6,Utah Jazz,91
7669,,,,,,,,,,,,,,,,,,,400828011.0,Jeff Withey, C,Utah Jazz,400828011,4,4,2015-11-12,Miami Heat,3,92,6,Utah Jazz,91
7670,-1.0,3.0,1.0,4.0,4.0,48.0,6.0,18.0,9.0,9.0,6.0,36.0,2.0,1.0,25.0,8.0,0.0,3.0,400828011.0,Chris Bosh, PF,Miami Heat,400828011,4,4,2015-11-12,Miami Heat,3,92,6,Utah Jazz,91
7671,-1.0,1.0,0.0,1.0,0.0,14.25,3.0,5.0,3.0,0.0,0.0,27.0,0.0,2.0,6.0,3.0,2.0,2.0,400828011.0,Luol Deng, SF,Miami Heat,400828011,4,4,2015-11-12,Miami Heat,3,92,6,Utah Jazz,91
7672,-1.0,0.0,0.0,0.0,5.0,37.5,11.0,10.0,4.0,4.0,1.0,29.0,3.0,3.0,9.0,14.0,1.0,2.0,400828011.0,Hassan Whiteside, C,Miami Heat,400828011,4,4,2015-11-12,Miami Heat,3,92,6,Utah Jazz,91
7673,-1.0,3.0,0.0,4.0,0.0,25.75,3.0,12.0,5.0,6.0,4.0,35.0,0.0,0.0,14.0,3.0,2.0,4.0,400828011.0,Goran Dragic, PG,Miami Heat,400828011,4,4,2015-11-12,Miami Heat,3,92,6,Utah Jazz,91
7674,-1.0,3.0,2.0,0.0,0.0,12.75,3.0,5.0,3.0,0.0,0.0,21.0,0.0,4.0,8.0,3.0,0.0,0.0,400828011.0,Josh Richardson, SG,Miami Heat,400828011,4,4,2015-11-12,Miami Heat,3,92,6,Utah Jazz,91
7675,-1.0,1.0,0.0,0.0,0.0,9.0,3.0,3.0,0.0,4.0,4.0,18.0,1.0,3.0,4.0,4.0,0.0,0.0,400828011.0,Josh McRoberts, PF,Miami Heat,400828011,4,4,2015-11-12,Miami Heat,3,92,6,Utah Jazz,91
7676,-1.0,1.0,0.0,1.0,0.0,14.75,4.0,9.0,3.0,2.0,1.0,27.0,1.0,4.0,7.0,5.0,0.0,0.0,400828011.0,Justise Winslow, SF,Miami Heat,400828011,4,4,2015-11-12,Miami Heat,3,92,6,Utah Jazz,91
7677,-1.0,0.0,0.0,1.0,0.0,6.75,3.0,3.0,1.0,0.0,0.0,17.0,0.0,0.0,2.0,3.0,0.0,1.0,400828011.0,Beno Udrih, PG,Miami Heat,400828011,4,4,2015-11-12,Miami Heat,3,92,6,Utah Jazz,91
7678,-1.0,1.0,1.0,3.0,2.0,31.5,3.0,12.0,8.0,0.0,0.0,29.0,1.0,3.0,17.0,4.0,1.0,3.0,400828011.0,Tyler Johnson, SG,Miami Heat,400828011,4,4,2015-11-12,Miami Heat,3,92,6,Utah Jazz,91
7679,,,,,,,,,,,,,,,,,,,400828011.0,Jarnell Stokes, PF,Miami Heat,400828011,4,4,2015-11-12,Miami Heat,3,92,6,Utah Jazz,91
7680,,,,,,,,,,,,,,,,,,,400828011.0,Udonis Haslem, PF,Miami Heat,400828011,4,4,2015-11-12,Miami Heat,3,92,6,Utah Jazz,91
7681,,,,,,,,,,,,,,,,,,,400828011.0,Chris Andersen, PF,Miami Heat,400828011,4,4,2015-11-12,Miami Heat,3,92,6,Utah Jazz,91
7682,,,,,,,,,,,,,,,,,,,400828011.0,Amar'e Stoudemire, PF,Miami Heat,400828011,4,4,2015-11-12,Miami Heat,3,92,6,Utah Jazz,91
7683,15.0,0.0,0.0,2.0,0.0,15.75,6.0,3.0,2.0,0.0,0.0,15.0,1.0,1.0,4.0,7.0,0.0,0.0,400828048.0,Kevin Garnett, PF,Minnesota Timberwolves,400828048,6,5,2015-11-17,Miami Heat,4,91,6,Minnesota Timberwolves,103
7684,2.0,0.0,0.0,2.0,0.0,7.5,2.0,1.0,0.0,0.0,0.0,13.0,2.0,2.0,0.0,4.0,0.0,1.0,400828048.0,Tayshaun Prince, SF,Minnesota Timberwolves,400828048,6,5,2015-11-17,Miami Heat,4,91,6,Minnesota Timberwolves,103
7685,14.0,0.0,0.0,0.0,1.0,37.0,9.0,12.0,6.0,2.0,2.0,26.0,5.0,4.0,14.0,14.0,2.0,4.0,400828048.0,Karl-Anthony Towns, C,Minnesota Timberwolves,400828048,6,5,2015-11-17,Miami Heat,4,91,6,Minnesota Timberwolves,103
7686,-1.0,2.0,0.0,3.0,1.0,22.0,3.0,7.0,1.0,8.0,5.0,27.0,1.0,5.0,7.0,4.0,2.0,1.0,400828048.0,Ricky Rubio, PG,Minnesota Timberwolves,400828048,6,5,2015-11-17,Miami Heat,4,91,6,Minnesota Timberwolves,103
7687,1.0,1.0,0.0,1.0,1.0,36.75,1.0,21.0,8.0,11.0,8.0,33.0,2.0,1.0,24.0,3.0,3.0,1.0,400828048.0,Andrew Wiggins, SG,Minnesota Timberwolves,400828048,6,5,2015-11-17,Miami Heat,4,91,6,Minnesota Timberwolves,103
7688,-8.0,5.0,0.0,0.0,2.0,9.0,4.0,7.0,0.0,0.0,0.0,16.0,0.0,3.0,0.0,4.0,0.0,0.0,400828048.0,Nemanja Bjelica, PF,Minnesota Timberwolves,400828048,6,5,2015-11-17,Miami Heat,4,91,6,Minnesota Timberwolves,103
7689,5.0,1.0,0.0,0.0,0.0,15.0,3.0,7.0,4.0,0.0,0.0,17.0,1.0,4.0,8.0,4.0,1.0,0.0,400828048.0,Adreian Payne, PF,Minnesota Timberwolves,400828048,6,5,2015-11-17,Miami Heat,4,91,6,Minnesota Timberwolves,103
7690,12.0,3.0,2.0,2.0,0.0,20.0,0.0,8.0,6.0,2.0,2.0,20.0,0.0,1.0,16.0,0.0,0.0,0.0,400828048.0,Shabazz Muhammad, SF,Minnesota Timberwolves,400828048,6,5,2015-11-17,Miami Heat,4,91,6,Minnesota Timberwolves,103
7691,-2.0,0.0,0.0,1.0,0.0,17.5,4.0,8.0,2.0,2.0,1.0,22.0,2.0,4.0,5.0,6.0,2.0,1.0,400828048.0,Gorgui Dieng, C,Minnesota Timberwolves,400828048,6,5,2015-11-17,Miami Heat,4,91,6,Minnesota Timberwolves,103
7692,23.0,5.0,2.0,3.0,0.0,29.5,4.0,12.0,5.0,6.0,5.0,28.0,0.0,0.0,17.0,4.0,1.0,0.0,400828048.0,Zach LaVine, PG,Minnesota Timberwolves,400828048,6,5,2015-11-17,Miami Heat,4,91,6,Minnesota Timberwolves,103
7693,-1.0,4.0,0.0,0.0,0.0,15.0,3.0,11.0,2.0,4.0,4.0,23.0,1.0,1.0,8.0,4.0,1.0,0.0,400828048.0,Kevin Martin, SG,Minnesota Timberwolves,400828048,6,5,2015-11-17,Miami Heat,4,91,6,Minnesota Timberwolves,103
7694,,,,,,,,,,,,,,,,,,,400828048.0,Damjan Rudez, SF,Minnesota Timberwolves,400828048,6,5,2015-11-17,Miami Heat,4,91,6,Minnesota Timberwolves,103
7695,,,,,,,,,,,,,,,,,,,400828048.0,Andre Miller, PG,Minnesota Timberwolves,400828048,6,5,2015-11-17,Miami Heat,4,91,6,Minnesota Timberwolves,103
7696,-36.0,5.0,0.0,0.0,1.0,20.25,5.0,12.0,5.0,0.0,0.0,32.0,2.0,2.0,10.0,7.0,0.0,1.0,400828048.0,Chris Bosh, PF,Miami Heat,400828048,6,5,2015-11-17,Miami Heat,4,91,6,Minnesota Timberwolves,103
7697,11.0,8.0,3.0,1.0,1.0,32.5,6.0,14.0,8.0,3.0,1.0,33.0,0.0,2.0,20.0,6.0,0.0,0.0,400828048.0,Luol Deng, SF,Miami Heat,400828048,6,5,2015-11-17,Miami Heat,4,91,6,Minnesota Timberwolves,103
7698,10.0,0.0,0.0,0.0,10.0,62.0,10.0,14.0,10.0,9.0,2.0,34.0,4.0,2.0,22.0,14.0,0.0,4.0,400828048.0,Hassan Whiteside, C,Miami Heat,400828048,6,5,2015-11-17,Miami Heat,4,91,6,Minnesota Timberwolves,103
7699,4.0,4.0,1.0,9.0,0.0,33.5,2.0,12.0,5.0,7.0,5.0,36.0,0.0,6.0,16.0,2.0,1.0,2.0,400828048.0,Goran Dragic, PG,Miami Heat,400828048,6,5,2015-11-17,Miami Heat,4,91,6,Minnesota Timberwolves,103
7700,-2.0,1.0,0.0,6.0,0.0,21.0,1.0,13.0,5.0,0.0,0.0,32.0,1.0,1.0,10.0,2.0,1.0,5.0,400828048.0,Dwyane Wade, SG,Miami Heat,400828048,6,5,2015-11-17,Miami Heat,4,91,6,Minnesota Timberwolves,103
7701,-18.0,0.0,0.0,1.0,0.0,3.75,3.0,1.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,3.0,0.0,3.0,400828048.0,Josh McRoberts, PF,Miami Heat,400828048,6,5,2015-11-17,Miami Heat,4,91,6,Minnesota Timberwolves,103
7702,-6.0,2.0,1.0,1.0,0.0,22.75,10.0,2.0,1.0,10.0,5.0,31.0,1.0,5.0,8.0,11.0,1.0,6.0,400828048.0,Justise Winslow, SF,Miami Heat,400828048,6,5,2015-11-17,Miami Heat,4,91,6,Minnesota Timberwolves,103
7703,-8.0,2.0,0.0,1.0,0.0,6.5,1.0,6.0,1.0,1.0,1.0,18.0,1.0,2.0,3.0,2.0,0.0,1.0,400828048.0,Tyler Johnson, SG,Miami Heat,400828048,6,5,2015-11-17,Miami Heat,4,91,6,Minnesota Timberwolves,103
7704,-15.0,2.0,0.0,1.0,0.0,8.5,3.0,5.0,1.0,0.0,0.0,12.0,1.0,3.0,2.0,4.0,0.0,0.0,400828048.0,Gerald Green, SG,Miami Heat,400828048,6,5,2015-11-17,Miami Heat,4,91,6,Minnesota Timberwolves,103
7705,,,,,,,,,,,,,,,,,,,400828048.0,Udonis Haslem, PF,Miami Heat,400828048,6,5,2015-11-17,Miami Heat,4,91,6,Minnesota Timberwolves,103
7706,,,,,,,,,,,,,,,,,,,400828048.0,Amar'e Stoudemire, PF,Miami Heat,400828048,6,5,2015-11-17,Miami Heat,4,91,6,Minnesota Timberwolves,103
7707,,,,,,,,,,,,,,,,,,,400828048.0,Beno Udrih, PG,Miami Heat,400828048,6,5,2015-11-17,Miami Heat,4,91,6,Minnesota Timberwolves,103
7708,,,,,,,,,,,,,,,,,,,400828048.0,Josh Richardson, SG,Miami Heat,400828048,6,5,2015-11-17,Miami Heat,4,91,6,Minnesota Timberwolves,103
7709,8.0,1.0,1.0,0.0,0.0,20.25,5.0,11.0,4.0,0.0,0.0,33.0,2.0,5.0,9.0,7.0,1.0,0.0,400828164.0,Serge Ibaka, PF,Oklahoma City Thunder,400828164,8,11,2015-12-03,Miami Heat,6,97,11,Oklahoma City Thunder,95
7710,-7.0,7.0,2.0,6.0,0.0,45.75,9.0,21.0,9.0,7.0,5.0,34.0,0.0,2.0,25.0,9.0,1.0,5.0,400828164.0,Kevin Durant, SF,Oklahoma City Thunder,400828164,8,11,2015-12-03,Miami Heat,6,97,11,Oklahoma City Thunder,95
7711,3.0,0.0,0.0,0.0,0.0,18.5,5.0,4.0,3.0,4.0,3.0,20.0,3.0,2.0,9.0,8.0,0.0,1.0,400828164.0,Steven Adams, C,Oklahoma City Thunder,400828164,8,11,2015-12-03,Miami Heat,6,97,11,Oklahoma City Thunder,95
7712,8.0,3.0,0.0,6.0,0.0,38.75,4.0,18.0,8.0,9.0,9.0,34.0,1.0,1.0,25.0,5.0,1.0,7.0,400828164.0,Russell Westbrook, PG,Oklahoma City Thunder,400828164,8,11,2015-12-03,Miami Heat,6,97,11,Oklahoma City Thunder,95
7713,5.0,1.0,0.0,0.0,1.0,17.25,6.0,3.0,1.0,0.0,0.0,30.0,3.0,2.0,2.0,9.0,1.0,0.0,400828164.0,Andre Roberson, SG,Oklahoma City Thunder,400828164,8,11,2015-12-03,Miami Heat,6,97,11,Oklahoma City Thunder,95
7714,-4.0,0.0,0.0,0.0,0.0,1.5,0.0,2.0,1.0,0.0,0.0,10.0,0.0,1.0,2.0,0.0,0.0,1.0,400828164.0,Nick Collison, PF,Oklahoma City Thunder,400828164,8,11,2015-12-03,Miami Heat,6,97,11,Oklahoma City Thunder,95
7715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400828164.0,Kyle Singler, SF,Oklahoma City Thunder,400828164,8,11,2015-12-03,Miami Heat,6,97,11,Oklahoma City Thunder,95
7716,-4.0,0.0,0.0,0.0,0.0,13.75,3.0,5.0,3.0,4.0,4.0,21.0,0.0,3.0,10.0,3.0,0.0,0.0,400828164.0,Enes Kanter, C,Oklahoma City Thunder,400828164,8,11,2015-12-03,Miami Heat,6,97,11,Oklahoma City Thunder,95
