id,away_team_losses,away_team_wins,date,game_id,home_team,home_team_losses,home_team_score,home_team_wins,visit_team,visit_team_score
400578298,1,0,2014-10-29,400578298,Boston Celtics,0,121,1,Brooklyn Nets,105
400578326,1,1,2014-11-01,400578326,Houston Rockets,0,104,3,Boston Celtics,90
400578338,2,1,2014-11-03,400578338,Dallas Mavericks,1,118,3,Boston Celtics,113
400578351,1,4,2014-11-05,400578351,Boston Celtics,3,107,1,Toronto Raptors,110
400578366,5,1,2014-11-07,400578366,Boston Celtics,3,101,2,Indiana Pacers,98
400578378,3,3,2014-11-08,400578378,Chicago Bulls,2,101,5,Boston Celtics,106
400578403,6,3,2014-11-12,400578403,Boston Celtics,4,94,3,Oklahoma City Thunder,109
400578417,3,4,2014-11-14,400578417,Boston Celtics,5,121,3,Cleveland Cavaliers,122
400578440,5,6,2014-11-17,400578440,Boston Celtics,6,114,3,Phoenix Suns,118
400578454,6,4,2014-11-19,400578454,Philadelphia 76ers,11,90,0,Boston Celtics,101
400578468,7,4,2014-11-21,400578468,Memphis Grizzlies,2,117,11,Boston Celtics,100
400578486,3,10,2014-11-23,400578486,Boston Celtics,8,88,4,Portland Trail Blazers,94
400578515,6,10,2014-11-28,400578515,Boston Celtics,9,102,4,Chicago Bulls,109
400578533,4,12,2014-11-30,400578533,Boston Celtics,10,89,4,San Antonio Spurs,111
400578546,11,4,2014-12-02,400578546,Atlanta Hawks,6,109,10,Boston Celtics,105
400578557,16,3,2014-12-03,400578557,Boston Celtics,11,109,5,Detroit Pistons,102
400578571,15,5,2014-12-05,400578571,Boston Celtics,11,113,6,Los Angeles Lakers,96
400578586,6,13,2014-12-07,400578586,Boston Celtics,11,101,7,Washington Wizards,93
400578594,12,7,2014-12-08,400578594,Washington Wizards,6,133,14,Boston Celtics,132
400578608,13,7,2014-12-10,400578608,Charlotte Hornets,15,96,6,Boston Celtics,87
400578623,20,5,2014-12-12,400578623,Boston Celtics,14,95,7,New York Knicks,101
400578649,14,8,2014-12-15,400578649,Philadelphia 76ers,22,87,2,Boston Celtics,105
400578663,18,10,2014-12-17,400578663,Boston Celtics,14,109,9,Orlando Magic,92
400578677,20,5,2014-12-19,400578677,Boston Celtics,14,114,10,Minnesota Timberwolves,98
400578696,15,10,2014-12-21,400578696,Miami Heat,15,100,13,Boston Celtics,84
400578710,16,10,2014-12-23,400578710,Orlando Magic,20,100,11,Boston Celtics,95
400578724,15,13,2014-12-26,400578724,Boston Celtics,17,107,10,Brooklyn Nets,109
400578737,18,10,2014-12-27,400578737,Washington Wizards,8,101,21,Boston Celtics,88
400578767,19,13,2014-12-31,400578767,Boston Celtics,18,106,11,Sacramento Kings,84
400578778,10,24,2015-01-02,400578778,Boston Celtics,19,101,11,Dallas Mavericks,119
400578788,20,11,2015-01-03,400578788,Chicago Bulls,10,109,24,Boston Celtics,104
400578802,24,12,2015-01-05,400578802,Boston Celtics,21,95,11,Charlotte Hornets,104
400578819,21,12,2015-01-07,400578819,Brooklyn Nets,19,81,16,Boston Celtics,89
400578830,22,12,2015-01-09,400578830,Indiana Pacers,23,107,15,Boston Celtics,103
400578845,23,12,2015-01-10,400578845,Toronto Raptors,11,109,25,Boston Celtics,96
400578855,19,18,2015-01-12,400578855,Boston Celtics,23,108,13,New Orleans Pelicans,100
400578872,8,31,2015-01-14,400578872,Boston Celtics,24,91,13,Atlanta Hawks,105
400578883,14,27,2015-01-16,400578883,Boston Celtics,25,103,13,Chicago Bulls,119
400578906,26,13,2015-01-19,400578906,Los Angeles Clippers,14,102,28,Boston Celtics,93
400578931,26,14,2015-01-22,400578931,Portland Trail Blazers,13,89,31,Boston Celtics,90
400578941,26,15,2015-01-23,400578941,Denver Nuggets,25,99,18,Boston Celtics,100
400578957,27,15,2015-01-25,400578957,Golden State Warriors,6,114,36,Boston Celtics,111
400578965,27,16,2015-01-26,400578965,Utah Jazz,29,90,16,Boston Celtics,99
400578978,28,16,2015-01-28,400578978,Minnesota Timberwolves,37,110,8,Boston Celtics,98
400578990,14,33,2015-01-30,400578990,Boston Celtics,29,87,16,Houston Rockets,93
400579008,26,21,2015-02-01,400579008,Boston Celtics,30,75,16,Miami Heat,83
400579020,30,17,2015-02-03,400579020,New York Knicks,39,97,10,Boston Celtics,108
400579025,31,19,2015-02-04,400579025,Boston Celtics,30,104,18,Denver Nuggets,100
400579042,40,11,2015-02-06,400579042,Boston Celtics,30,107,19,Philadelphia 76ers,96
400579055,31,19,2015-02-07,400579055,Milwaukee Bucks,23,96,28,Boston Celtics,93
400579081,11,43,2015-02-11,400579081,Boston Celtics,31,89,20,Atlanta Hawks,88
400579105,32,20,2015-02-20,400579105,Sacramento Kings,34,109,19,Boston Celtics,101
400579121,33,20,2015-02-22,400579121,Los Angeles Lakers,41,118,14,Boston Celtics,111
400579127,33,21,2015-02-23,400579127,Phoenix Suns,28,110,29,Boston Celtics,115
400579136,46,10,2015-02-25,400579136,Boston Celtics,33,115,22,New York Knicks,94
400579151,33,23,2015-02-27,400579151,Boston Celtics,33,106,23,Charlotte Hornets,98
400579172,11,46,2015-03-01,400579172,Boston Celtics,34,101,23,Golden State Warriors,106
400579183,35,23,2015-03-03,400579183,Cleveland Cavaliers,24,110,38,Boston Celtics,79
400579190,36,24,2015-03-04,400579190,Boston Celtics,35,85,24,Utah Jazz,84
400579211,35,25,2015-03-06,400579211,New Orleans Pelicans,29,98,33,Boston Celtics,104
400579227,36,25,2015-03-08,400579227,Orlando Magic,43,103,21,Boston Celtics,98
400579232,36,26,2015-03-09,400579232,Miami Heat,35,90,28,Boston Celtics,100
400579246,19,45,2015-03-11,400579246,Boston Celtics,36,95,27,Memphis Grizzlies,92
400579261,46,21,2015-03-13,400579261,Boston Celtics,36,95,28,Orlando Magic,88
400579268,36,29,2015-03-14,400579268,Indiana Pacers,35,89,30,Boston Celtics,93
400579284,52,15,2015-03-16,400579284,Boston Celtics,36,108,30,Philadelphia 76ers,89
400579303,37,30,2015-03-18,400579303,Oklahoma City Thunder,30,122,38,Boston Celtics,118
400579320,38,30,2015-03-20,400579320,San Antonio Spurs,25,101,43,Boston Celtics,89
400579335,44,26,2015-03-22,400579335,Boston Celtics,39,97,30,Detroit Pistons,105
400579341,39,31,2015-03-23,400579341,Brooklyn Nets,40,91,29,Boston Celtics,110
400579356,38,33,2015-03-25,400579356,Boston Celtics,40,86,31,Miami Heat,93
400579371,40,32,2015-03-27,400579371,New York Knicks,59,92,14,Boston Celtics,96
400579387,25,49,2015-03-29,400579387,Boston Celtics,41,106,32,Los Angeles Clippers,119
400579393,41,33,2015-03-30,400579393,Charlotte Hornets,42,104,31,Boston Celtics,116
400579407,43,32,2015-04-01,400579407,Boston Celtics,41,100,34,Indiana Pacers,87
400579421,38,38,2015-04-03,400579421,Boston Celtics,42,101,34,Milwaukee Bucks,110
400579432,42,35,2015-04-04,400579432,Toronto Raptors,32,116,45,Boston Celtics,117
400579456,42,36,2015-04-08,400579456,Detroit Pistons,48,103,30,Boston Celtics,113
400579470,42,37,2015-04-10,400579470,Cleveland Cavaliers,28,90,51,Boston Celtics,99
400579486,29,51,2015-04-12,400579486,Boston Celtics,42,117,38,Cleveland Cavaliers,78
400579506,33,48,2015-04-14,400579506,Boston Celtics,42,95,39,Toronto Raptors,93
400579513,42,40,2015-04-15,400579513,Milwaukee Bucks,41,100,41,Boston Celtics,105
400578325,1,1,2014-11-01,400578325,Detroit Pistons,3,90,0,Brooklyn Nets,102
400578336,3,1,2014-11-03,400578336,Brooklyn Nets,1,116,2,Oklahoma City Thunder,85
400578352,2,2,2014-11-05,400578352,Brooklyn Nets,2,91,2,Minnesota Timberwolves,98
400578367,4,2,2014-11-07,400578367,Brooklyn Nets,2,110,3,New York Knicks,99
400578382,5,2,2014-11-09,400578382,Brooklyn Nets,2,104,4,Orlando Magic,96
400578408,3,4,2014-11-12,400578408,Phoenix Suns,3,112,5,Brooklyn Nets,104
400578413,4,4,2014-11-13,400578413,Golden State Warriors,2,107,6,Brooklyn Nets,99
400578430,5,4,2014-11-15,400578430,Portland Trail Blazers,3,97,7,Brooklyn Nets,87
400578441,5,6,2014-11-17,400578441,Brooklyn Nets,6,83,4,Miami Heat,95
400578456,5,7,2014-11-19,400578456,Brooklyn Nets,7,118,4,Milwaukee Bucks,122
400578470,7,5,2014-11-21,400578470,Oklahoma City Thunder,11,92,3,Brooklyn Nets,94
400578483,8,5,2014-11-22,400578483,San Antonio Spurs,4,99,9,Brooklyn Nets,87
400578505,8,6,2014-11-26,400578505,Philadelphia 76ers,15,91,0,Brooklyn Nets,99
400578534,6,11,2014-11-30,400578534,Brooklyn Nets,9,84,6,Chicago Bulls,102
400578548,9,7,2014-12-02,400578548,New York Knicks,15,93,4,Brooklyn Nets,98
400578558,5,13,2014-12-03,400578558,Brooklyn Nets,9,95,8,San Antonio Spurs,93
400578572,6,12,2014-12-05,400578572,Brooklyn Nets,10,75,8,Atlanta Hawks,98
400578595,7,12,2014-12-08,400578595,Brooklyn Nets,11,88,8,Cleveland Cavaliers,110
400578612,12,8,2014-12-10,400578612,Chicago Bulls,8,105,13,Brooklyn Nets,80
400578624,20,2,2014-12-12,400578624,Brooklyn Nets,12,88,9,Philadelphia 76ers,70
400578633,12,10,2014-12-13,400578633,Charlotte Hornets,17,87,6,Brooklyn Nets,114
400578656,13,12,2014-12-16,400578656,Brooklyn Nets,13,91,10,Miami Heat,95
400578666,14,10,2014-12-17,400578666,Toronto Raptors,6,105,20,Brooklyn Nets,89
400578678,15,10,2014-12-19,400578678,Cleveland Cavaliers,10,95,15,Brooklyn Nets,91
400578695,23,5,2014-12-21,400578695,Brooklyn Nets,15,110,11,Detroit Pistons,105
400578713,17,12,2014-12-23,400578713,Brooklyn Nets,15,102,12,Denver Nuggets,96
400578740,20,11,2014-12-27,400578740,Brooklyn Nets,16,85,13,Indiana Pacers,110
400578753,18,13,2014-12-29,400578753,Brooklyn Nets,16,107,14,Sacramento Kings,99
400578759,16,15,2014-12-30,400578759,Chicago Bulls,10,82,22,Brooklyn Nets,96
400578777,16,16,2015-01-02,400578777,Orlando Magic,23,98,13,Brooklyn Nets,100
400578797,17,16,2015-01-04,400578797,Miami Heat,20,88,15,Brooklyn Nets,84
400578803,10,26,2015-01-05,400578803,Brooklyn Nets,18,88,16,Dallas Mavericks,96
400578831,29,6,2015-01-09,400578831,Brooklyn Nets,20,88,16,Philadelphia 76ers,90
400578843,21,16,2015-01-10,400578843,Detroit Pistons,24,98,13,Brooklyn Nets,93
400578856,11,27,2015-01-12,400578856,Brooklyn Nets,22,99,16,Houston Rockets,113
400578868,11,27,2015-01-14,400578868,Brooklyn Nets,23,92,16,Memphis Grizzlies,103
400578882,23,17,2015-01-16,400578882,Washington Wizards,13,80,27,Brooklyn Nets,102
400578897,13,28,2015-01-17,400578897,Brooklyn Nets,24,90,17,Washington Wizards,99
400578927,24,18,2015-01-21,400578927,Sacramento Kings,26,100,16,Brooklyn Nets,103
400578932,25,18,2015-01-22,400578932,Los Angeles Clippers,14,123,29,Brooklyn Nets,84
400578947,26,18,2015-01-24,400578947,Utah Jazz,28,108,16,Brooklyn Nets,73
400578975,27,18,2015-01-28,400578975,Atlanta Hawks,8,113,38,Brooklyn Nets,102
400578991,15,32,2015-01-30,400578991,Brooklyn Nets,28,122,18,Toronto Raptors,127
400579012,16,33,2015-02-02,400579012,Brooklyn Nets,28,102,19,Los Angeles Clippers,100
400579026,28,20,2015-02-04,400579026,Toronto Raptors,17,93,33,Brooklyn Nets,109
400579038,40,10,2015-02-06,400579038,Brooklyn Nets,28,92,21,New York Knicks,88
400579051,29,21,2015-02-07,400579051,Washington Wizards,20,114,32,Brooklyn Nets,77
400579070,30,21,2015-02-09,400579070,Milwaukee Bucks,23,103,29,Brooklyn Nets,97
400579078,31,21,2015-02-10,400579078,Memphis Grizzlies,13,95,39,Brooklyn Nets,86
400579107,31,22,2015-02-20,400579107,Los Angeles Lakers,41,105,13,Brooklyn Nets,114
400579126,31,23,2015-02-23,400579126,Denver Nuggets,36,82,20,Brooklyn Nets,110
400579141,32,23,2015-02-25,400579141,New Orleans Pelicans,27,102,30,Brooklyn Nets,96
400579155,33,23,2015-02-27,400579155,Houston Rockets,18,102,40,Brooklyn Nets,98
400579166,33,24,2015-02-28,400579166,Dallas Mavericks,22,94,39,Brooklyn Nets,104
400579178,12,46,2015-03-02,400579178,Brooklyn Nets,33,110,25,Golden State Warriors,108
400579191,33,26,2015-03-04,400579191,Brooklyn Nets,34,91,25,Charlotte Hornets,115
400579208,30,33,2015-03-06,400579208,Brooklyn Nets,35,100,25,Phoenix Suns,108
400579225,36,26,2015-03-08,400579225,Brooklyn Nets,36,88,25,Utah Jazz,95
400579239,29,36,2015-03-10,400579239,Brooklyn Nets,37,91,25,New Orleans Pelicans,111
400579247,38,25,2015-03-11,400579247,Miami Heat,35,104,29,Brooklyn Nets,98
400579270,38,26,2015-03-14,400579270,Philadelphia 76ers,51,87,15,Brooklyn Nets,94
400579286,38,27,2015-03-16,400579286,Minnesota Timberwolves,52,106,14,Brooklyn Nets,122
400579297,39,27,2015-03-18,400579297,Cleveland Cavaliers,26,117,44,Brooklyn Nets,92
400579314,35,34,2015-03-20,400579314,Brooklyn Nets,39,129,28,Milwaukee Bucks,127
400579324,39,29,2015-03-21,400579324,Indiana Pacers,39,111,30,Brooklyn Nets,123
400579352,40,30,2015-03-25,400579352,Charlotte Hornets,40,88,30,Brooklyn Nets,91
400579370,27,47,2015-03-27,400579370,Brooklyn Nets,40,106,31,Cleveland Cavaliers,98
400579385,53,19,2015-03-29,400579385,Brooklyn Nets,40,107,32,Los Angeles Lakers,99
400579400,42,32,2015-03-31,400579400,Brooklyn Nets,40,111,33,Indiana Pacers,106
400579408,40,34,2015-04-01,400579408,New York Knicks,61,98,14,Brooklyn Nets,100
400579422,31,45,2015-04-03,400579422,Brooklyn Nets,40,114,35,Toronto Raptors,109
400579430,41,35,2015-04-04,400579430,Atlanta Hawks,19,131,57,Brooklyn Nets,99
400755861,27,50,2015-04-06,400755861,Brooklyn Nets,41,106,36,Portland Trail Blazers,96
400579455,19,59,2015-04-08,400579455,Brooklyn Nets,42,111,36,Atlanta Hawks,114
400579469,34,45,2015-04-10,400579469,Brooklyn Nets,42,117,37,Washington Wizards,80
400579485,43,37,2015-04-12,400579485,Milwaukee Bucks,40,96,40,Brooklyn Nets,73
400579498,32,49,2015-04-13,400579498,Brooklyn Nets,44,86,37,Chicago Bulls,113
400579516,57,25,2015-04-15,400579516,Brooklyn Nets,44,101,38,Orlando Magic,88
400578302,0,1,2014-10-29,400578302,New York Knicks,1,80,0,Chicago Bulls,104
400578310,1,1,2014-10-30,400578310,Cleveland Cavaliers,1,90,0,New York Knicks,95
400578333,2,1,2014-11-02,400578333,New York Knicks,1,96,2,Charlotte Hornets,93
400578343,1,3,2014-11-04,400578343,New York Knicks,2,83,2,Washington Wizards,98
400578353,3,2,2014-11-05,400578353,Detroit Pistons,3,98,1,New York Knicks,95
400578376,5,2,2014-11-08,400578376,Atlanta Hawks,3,103,2,New York Knicks,96
400578392,3,3,2014-11-10,400578392,New York Knicks,6,85,2,Atlanta Hawks,91
400578405,6,3,2014-11-12,400578405,New York Knicks,7,95,2,Orlando Magic,97
400578418,6,4,2014-11-14,400578418,New York Knicks,8,100,2,Utah Jazz,102
400578434,7,2,2014-11-16,400578434,New York Knicks,8,109,3,Denver Nuggets,93
400578448,9,3,2014-11-18,400578448,Milwaukee Bucks,5,117,6,New York Knicks,113
400578459,10,3,2014-11-19,400578459,Minnesota Timberwolves,7,115,3,New York Knicks,99
400578479,13,0,2014-11-22,400578479,New York Knicks,10,91,4,Philadelphia 76ers,83
400578494,11,4,2014-11-24,400578494,Houston Rockets,3,91,11,New York Knicks,86
400578506,12,4,2014-11-26,400578506,Dallas Mavericks,5,109,11,New York Knicks,102
400578521,13,4,2014-11-28,400578521,Oklahoma City Thunder,12,105,5,New York Knicks,78
400578537,7,9,2014-11-30,400578537,New York Knicks,14,79,4,Miami Heat,86
400578565,7,10,2014-12-04,400578565,New York Knicks,16,87,4,Cleveland Cavaliers,90
400578568,17,4,2014-12-05,400578568,Charlotte Hornets,15,103,5,New York Knicks,102
400578591,4,16,2014-12-07,400578591,New York Knicks,18,99,4,Portland Trail Blazers,103
400578603,19,4,2014-12-09,400578603,New Orleans Pelicans,10,104,10,New York Knicks,93
400578614,20,4,2014-12-10,400578614,San Antonio Spurs,6,109,16,New York Knicks,95
400578645,6,18,2014-12-14,400578645,New York Knicks,21,90,5,Toronto Raptors,95
400578659,8,18,2014-12-16,400578659,New York Knicks,22,87,5,Dallas Mavericks,107
400578671,23,5,2014-12-18,400578671,Chicago Bulls,9,103,16,New York Knicks,97
400578685,14,14,2014-12-20,400578685,New York Knicks,24,90,5,Phoenix Suns,99
400578692,25,5,2014-12-21,400578692,Toronto Raptors,6,118,22,New York Knicks,108
400578719,8,20,2014-12-25,400578719,New York Knicks,26,91,5,Washington Wizards,102
400578743,27,5,2014-12-27,400578743,Sacramento Kings,17,135,13,New York Knicks,129
400578748,28,5,2014-12-28,400578748,Portland Trail Blazers,7,101,25,New York Knicks,79
400578769,29,5,2014-12-31,400578769,Los Angeles Clippers,11,99,22,New York Knicks,78
400578779,23,9,2015-01-02,400578779,New York Knicks,30,81,5,Detroit Pistons,97
400578798,17,18,2015-01-04,400578798,New York Knicks,31,82,5,Milwaukee Bucks,95
400578805,32,5,2015-01-05,400578805,Memphis Grizzlies,9,105,25,New York Knicks,83
400578817,33,5,2015-01-07,400578817,Washington Wizards,11,101,24,New York Knicks,91
400578828,11,25,2015-01-08,400578828,New York Knicks,34,96,5,Houston Rockets,120
400578841,24,15,2015-01-10,400578841,New York Knicks,35,82,5,Charlotte Hornets,110
400578877,36,5,2015-01-15,400578877,Milwaukee Bucks,19,95,21,New York Knicks,79
400578910,21,20,2015-01-19,400578910,New York Knicks,36,99,6,New Orleans Pelicans,92
400578919,36,7,2015-01-21,400578919,Philadelphia 76ers,34,91,8,New York Knicks,98
400578937,31,15,2015-01-23,400578937,New York Knicks,36,113,8,Orlando Magic,106
400578944,37,8,2015-01-24,400578944,Charlotte Hornets,26,76,19,New York Knicks,71
400578980,23,23,2015-01-28,400578980,New York Knicks,37,100,9,Oklahoma City Thunder,92
400578986,38,9,2015-01-29,400578986,Indiana Pacers,31,103,17,New York Knicks,82
400579009,35,13,2015-02-01,400579009,New York Knicks,38,92,10,Los Angeles Lakers,80
400579052,9,40,2015-02-07,400579052,New York Knicks,41,92,10,Golden State Warriors,106
400579069,42,10,2015-02-09,400579069,Miami Heat,29,109,22,New York Knicks,95
400579080,43,10,2015-02-11,400579080,Orlando Magic,39,89,17,New York Knicks,83
400579099,30,23,2015-02-20,400579099,New York Knicks,44,87,10,Miami Heat,111
400579113,22,35,2015-02-22,400579113,New York Knicks,45,83,10,Cleveland Cavaliers,101
400579152,46,11,2015-02-27,400579152,Detroit Pistons,35,115,23,New York Knicks,121
400579164,22,37,2015-02-28,400579164,New York Knicks,46,103,12,Toronto Raptors,98
400755860,37,21,2015-03-03,400755860,New York Knicks,47,86,12,Sacramento Kings,124
400579188,48,12,2015-03-04,400579188,Indiana Pacers,34,105,26,New York Knicks,82
400579218,34,28,2015-03-07,400579218,New York Knicks,49,86,12,Indiana Pacers,92
400579235,50,12,2015-03-09,400579235,Denver Nuggets,41,106,23,New York Knicks,78
400579242,51,12,2015-03-10,400579242,Utah Jazz,36,87,27,New York Knicks,82
400579258,51,13,2015-03-12,400579258,Los Angeles Lakers,47,94,17,New York Knicks,101
400579273,52,13,2015-03-14,400579273,Golden State Warriors,13,125,52,New York Knicks,94
400579280,53,13,2015-03-15,400579280,Phoenix Suns,33,102,35,New York Knicks,89
400579293,25,41,2015-03-17,400579293,New York Knicks,53,104,14,San Antonio Spurs,100
400579308,53,15,2015-03-19,400579308,New York Knicks,54,92,14,Minnesota Timberwolves,95
400579313,55,14,2015-03-20,400579313,Philadelphia 76ers,52,97,17,New York Knicks,81
400579333,56,14,2015-03-22,400579333,Toronto Raptors,28,106,42,New York Knicks,89
400579342,21,50,2015-03-23,400579342,New York Knicks,57,82,14,Memphis Grizzlies,103
400579353,25,47,2015-03-25,400579353,New York Knicks,58,80,14,Los Angeles Clippers,111
400579380,60,14,2015-03-28,400579380,Chicago Bulls,29,111,45,New York Knicks,80
400579420,62,14,2015-04-03,400579420,Washington Wizards,33,101,43,New York Knicks,87
400579443,60,18,2015-04-05,400579443,New York Knicks,62,101,15,Philadelphia 76ers,91
400579457,43,35,2015-04-08,400579457,New York Knicks,63,86,15,Indiana Pacers,102
400579472,40,39,2015-04-10,400579472,New York Knicks,64,91,15,Milwaukee Bucks,99
400579479,64,16,2015-04-11,400579479,Orlando Magic,55,79,25,New York Knicks,80
400579497,64,17,2015-04-13,400579497,Atlanta Hawks,21,108,60,New York Knicks,112
400579518,50,32,2015-04-15,400579518,New York Knicks,65,90,17,Detroit Pistons,112
400578297,1,0,2014-10-29,400578297,Indiana Pacers,0,103,1,Philadelphia 76ers,91
400578315,2,0,2014-10-31,400578315,Milwaukee Bucks,1,93,1,Philadelphia 76ers,81
400578322,0,2,2014-11-01,400578322,Philadelphia 76ers,3,96,0,Miami Heat,114
400578335,0,4,2014-11-03,400578335,Philadelphia 76ers,4,93,0,Houston Rockets,104
400578350,4,1,2014-11-05,400578350,Philadelphia 76ers,5,89,0,Orlando Magic,91
400578365,1,5,2014-11-07,400578365,Philadelphia 76ers,6,115,0,Chicago Bulls,118
400578385,7,0,2014-11-09,400578385,Toronto Raptors,1,120,6,Philadelphia 76ers,88
400578412,8,0,2014-11-13,400578412,Dallas Mavericks,3,123,6,Philadelphia 76ers,70
400578419,9,0,2014-11-14,400578419,Houston Rockets,1,88,8,Philadelphia 76ers,87
400578444,10,0,2014-11-17,400578444,San Antonio Spurs,4,100,6,Philadelphia 76ers,75
400578465,5,8,2014-11-21,400578465,Philadelphia 76ers,12,96,0,Phoenix Suns,122
400578492,3,11,2014-11-24,400578492,Philadelphia 76ers,14,104,0,Portland Trail Blazers,114
400578527,5,13,2014-11-29,400578527,Philadelphia 76ers,16,103,0,Dallas Mavericks,110
400578541,4,13,2014-12-01,400578541,Philadelphia 76ers,17,103,0,San Antonio Spurs,109
400578562,17,1,2014-12-03,400578562,Minnesota Timberwolves,13,77,4,Philadelphia 76ers,85
400578569,13,6,2014-12-05,400578569,Philadelphia 76ers,18,91,1,Oklahoma City Thunder,103
400578580,18,2,2014-12-06,400578580,Detroit Pistons,17,101,3,Philadelphia 76ers,108
400578611,19,2,2014-12-10,400578611,Atlanta Hawks,6,95,15,Philadelphia 76ers,79
400578637,4,19,2014-12-13,400578637,Philadelphia 76ers,21,115,2,Memphis Grizzlies,120
400578676,19,7,2014-12-19,400578676,Philadelphia 76ers,23,91,2,Charlotte Hornets,109
400578697,23,3,2014-12-21,400578697,Orlando Magic,20,88,10,Philadelphia 76ers,96
400578714,23,4,2014-12-23,400578714,Miami Heat,16,87,13,Philadelphia 76ers,91
400578733,24,4,2014-12-26,400578733,Portland Trail Blazers,7,114,24,Philadelphia 76ers,93
400578742,25,4,2014-12-27,400578742,Utah Jazz,20,88,10,Philadelphia 76ers,71
400578766,26,4,2014-12-30,400578766,Golden State Warriors,5,126,25,Philadelphia 76ers,86
400578783,27,4,2015-01-02,400578783,Phoenix Suns,16,112,19,Philadelphia 76ers,96
400578794,28,4,2015-01-03,400578794,Los Angeles Clippers,11,127,23,Philadelphia 76ers,91
400578801,16,19,2015-01-05,400578801,Philadelphia 76ers,28,95,5,Cleveland Cavaliers,92
400578816,18,19,2015-01-07,400578816,Philadelphia 76ers,29,77,5,Milwaukee Bucks,97
400578844,24,15,2015-01-10,400578844,Philadelphia 76ers,29,93,7,Indiana Pacers,92
400578860,8,30,2015-01-13,400578860,Philadelphia 76ers,30,87,7,Atlanta Hawks,105
400578870,31,7,2015-01-14,400578870,Toronto Raptors,12,100,26,Philadelphia 76ers,84
400578881,20,19,2015-01-16,400578881,Philadelphia 76ers,31,96,8,New Orleans Pelicans,81
400578893,32,8,2015-01-17,400578893,Detroit Pistons,25,107,16,Philadelphia 76ers,89
400578904,33,8,2015-01-19,400578904,Washington Wizards,13,111,29,Philadelphia 76ers,76
400578933,15,28,2015-01-23,400578933,Philadelphia 76ers,35,86,8,Toronto Raptors,91
400578946,36,8,2015-01-24,400578946,Memphis Grizzlies,12,101,31,Philadelphia 76ers,83
400578963,37,8,2015-01-26,400578963,New Orleans Pelicans,21,99,24,Philadelphia 76ers,74
400578974,30,17,2015-01-28,400578974,Philadelphia 76ers,37,89,9,Detroit Pistons,69
400578988,38,8,2015-01-30,400578988,Philadelphia 76ers,37,103,10,Minnesota Timberwolves,94
400579000,38,10,2015-01-31,400579000,Atlanta Hawks,8,91,40,Philadelphia 76ers,85
400579010,39,10,2015-02-02,400579010,Cleveland Cavaliers,20,97,30,Philadelphia 76ers,84
400579018,30,19,2015-02-03,400579018,Philadelphia 76ers,39,105,11,Denver Nuggets,98
400579053,28,22,2015-02-07,400579053,Philadelphia 76ers,40,89,12,Charlotte Hornets,81
400579067,9,41,2015-02-09,400579067,Philadelphia 76ers,41,84,12,Golden State Warriors,89
400579096,33,22,2015-02-20,400579096,Philadelphia 76ers,42,95,12,Indiana Pacers,106
400579117,43,12,2015-02-22,400579117,Orlando Magic,39,103,19,Philadelphia 76ers,98
400579122,44,12,2015-02-23,400579122,Miami Heat,31,119,24,Philadelphia 76ers,108
400579139,45,12,2015-02-25,400579139,Milwaukee Bucks,25,104,32,Philadelphia 76ers,88
400579149,26,33,2015-02-27,400579149,Philadelphia 76ers,45,89,13,Washington Wizards,81
400579173,46,13,2015-03-01,400579173,Indiana Pacers,34,94,25,Philadelphia 76ers,74
400579177,22,38,2015-03-02,400579177,Philadelphia 76ers,47,103,13,Toronto Raptors,114
400579196,48,13,2015-03-04,400579196,Oklahoma City Thunder,27,123,34,Philadelphia 76ers,118
400579206,36,25,2015-03-06,400579206,Philadelphia 76ers,49,83,13,Utah Jazz,89
400579219,13,49,2015-03-07,400579219,Philadelphia 76ers,49,92,14,Atlanta Hawks,84
400579245,26,40,2015-03-11,400579245,Philadelphia 76ers,50,95,14,Chicago Bulls,104
400579260,42,22,2015-03-13,400579260,Philadelphia 76ers,50,114,15,Sacramento Kings,107
400579298,44,24,2015-03-18,400579298,Philadelphia 76ers,52,94,16,Detroit Pistons,83
400579339,53,17,2015-03-22,400579339,Los Angeles Lakers,50,101,18,Philadelphia 76ers,87
400579350,54,17,2015-03-24,400579350,Sacramento Kings,45,107,25,Philadelphia 76ers,106
400579361,54,18,2015-03-25,400579361,Denver Nuggets,45,85,27,Philadelphia 76ers,99
400579367,25,48,2015-03-27,400579367,Philadelphia 76ers,55,98,18,Los Angeles Clippers,119
400579384,56,18,2015-03-29,400579384,Cleveland Cavaliers,27,87,48,Philadelphia 76ers,86
400579394,53,20,2015-03-30,400579394,Philadelphia 76ers,57,111,18,Los Angeles Lakers,113
400579406,58,18,2015-04-01,400579406,Washington Wizards,33,106,42,Philadelphia 76ers,93
400579429,59,18,2015-04-04,400579429,Charlotte Hornets,43,92,33,Philadelphia 76ers,91
400579454,33,45,2015-04-08,400579454,Philadelphia 76ers,61,90,18,Washington Wizards,119
400579481,62,18,2015-04-11,400579481,Chicago Bulls,32,114,48,Philadelphia 76ers,107
400579496,40,41,2015-04-13,400579496,Philadelphia 76ers,63,97,18,Milwaukee Bucks,107
400579519,45,37,2015-04-15,400579519,Philadelphia 76ers,64,101,18,Miami Heat,105
400578300,1,0,2014-10-29,400578300,Toronto Raptors,0,109,1,Atlanta Hawks,102
400578321,0,2,2014-11-01,400578321,Orlando Magic,3,95,0,Toronto Raptors,108
