"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PG","Aaron Harrison",3000,"Cha@Atl 08:00PM ET",0,"Cha"
"PG","Cameron Payne",3000,"OKC@Orl 07:00PM ET",0,"OKC"
"C","Joel Embiid",3000,"Uta@Phi 07:00PM ET",0,"Phi"
"PG","Dante Exum",3000,"Uta@Phi 07:00PM ET",0,"Uta"
"SF","Bruno Caboclo",3000,"Tor@Bos 07:30PM ET",0,"Tor"
"SF","Damien Inglis",3000,"Was@Mil 08:00PM ET",11.500,"Mil"
"C","Nikola Jokic",3000,"Min@Den 09:00PM ET",1.500,"Den"
"C","Walter Tavares",3000,"Cha@Atl 08:00PM ET",2.250,"Atl"
"SF","Damjan Rudez",3000,"Min@Den 09:00PM ET",3.250,"Min"
"C","Cristiano Felício",3000,"Chi@Det 07:30PM ET",0,"Chi"
"SG","Mario Hezonja",3000,"OKC@Orl 07:00PM ET",17.250,"Orl"
"PG","Tyus Jones",3000,"Min@Den 09:00PM ET",0,"Min"
"PF","Cliff Alexander",3000,"Por@Pho 10:30PM ET",0,"Por"
"SF","Kelly Oubre Jr.",3000,"Was@Mil 08:00PM ET",0,"Was"
"SG","Devin Booker",3000,"Por@Pho 10:30PM ET",20.250,"Pho"
"PF","Trey Lyles",3000,"Uta@Phi 07:00PM ET",2.750,"Uta"
"PF","Kevon Looney",3000,"GS@Hou 09:30PM ET",0,"GS"
"SG","Rashad Vaughn",3000,"Was@Mil 08:00PM ET",15.000,"Mil"
"PF","Chris McCullough",3000,"Bkn@SA 08:30PM ET",0,"Bkn"
"SF","Luis Montero",3000,"Por@Pho 10:30PM ET",0,"Por"
